,ts_code,ann_date,f_ann_date,comp_type,net_profit,finan_exp,free_cashflow,im_net_cashflow_oper_act
5190,300160.SZ,20190426,20190426,1,-229700670.37,18226671.7,204320848.08,240788138.56
5191,300163.SZ,20190430,20190430,1,,,-16462312.9579,
5192,300163.SZ,20190430,20190430,1,-214918368.35,4740163.76,-100415436.71,-57155522.57
5193,300164.SZ,20190425,20190425,1,,,-91376874.04,
5194,300164.SZ,20190403,20190403,1,145939437.36,16783734.45,454102285.091,201884717.17
5195,002536.SZ,20190426,20190426,1,,,78430472.93,
5196,002536.SZ,20190426,20190426,1,242288446.64,27499059.93,389047505.2978,220056906.45
5197,002557.SZ,20190425,20190425,1,,,-102592997.38,
5198,002557.SZ,20190412,20190412,1,441570411.65,-6473266.06,236238502.3995,746820877.78
5199,002533.SZ,20190426,20190426,1,,,-437035529.27,
5200,002533.SZ,20190329,20190329,1,139283363.29,7676127.78,-65585180.4269,79034004.97
5201,601890.SH,20190430,20190430,1,,,-222039348.6495,
5202,601890.SH,20190430,20190430,1,-23844774.7,11691973.03,-253296838.01,35298603.06
5203,002539.SZ,20190423,20190423,1,,,-333430622.34,
5204,002539.SZ,20190306,20190306,1,168217564.51,275277596.76,699006362.4946,492916401.68
5205,300170.SZ,20190418,20190418,1,,,-360760325.67,
5206,300170.SZ,20190418,20190418,1,388186343.56,-7668127.98,-571387.4589,201993338.91
5207,002537.SZ,20190430,20190430,1,,,-1026781053.29,
5208,002537.SZ,20190416,20190416,1,138752478.61,13021448.04,252089482.9132,228020043.73
5209,300174.SZ,20190427,20190427,1,,,,
5210,300174.SZ,20190423,20190423,1,105315657.52,20910194.62,118854716.4236,118442722.58
5211,300166.SZ,20190426,20190426,1,,,-806290886.83,
5212,300166.SZ,20190426,20190426,1,530464847.15,9199148.77,174168793.2136,239249286.62
5213,300167.SZ,20190427,20190427,1,,,,
5214,300167.SZ,20190420,20190420,1,-166684724.36,20513383.49,-54817829.29,-6840965.96
5215,300175.SZ,20190426,20190426,1,,,9714106.49,
5216,300175.SZ,20190426,20190426,1,58416413.05,2553056.89,-36634225.5149,-20104496.33
5217,300172.SZ,20190416,20190416,1,,,-134923.93,
5218,300172.SZ,20190416,20190416,1,126040165.3,6903614.62,104960409.1,51997997.08
5219,300171.SZ,20190425,20190425,1,,,-29433354.4,
5220,300171.SZ,20190425,20190425,1,87167928.69,-15036158.12,-206865665.725,222035747.07
5221,300180.SZ,20190427,20190427,1,,,-173601153.22,
5222,300180.SZ,20190427,20190427,1,301514689.82,41856789.47,-121630163.4196,108670811.14
5223,300194.SZ,20190427,20190427,1,,,,
5224,300194.SZ,20190427,20190427,1,,,-74165676.08,
5225,300194.SZ,20190329,20190329,1,-359932340.38,319114.99,264356595.27,267675482.52
5226,002545.SZ,20190430,20190430,1,,,-51471066.4744,
5227,002545.SZ,20190425,20190425,1,443135431.27,73019630.9,-113105700.1563,577086132.86
5228,002550.SZ,20190423,20190423,1,,,-254607234.29,
5229,002550.SZ,20190423,20190423,1,211044885.64,-115382840.99,204664621.3083,25445967.0
5230,002541.SZ,20190426,20190426,1,,,-235786986.91,
5231,002541.SZ,20190330,20190330,1,416055136.1,70778656.4,137003144.735,1577876860.68
5232,601116.SH,20190427,20190427,1,,,60611732.26,
5233,601116.SH,20190413,20190413,1,111612957.28,-50881776.36,223688944.354,320653686.19
5234,002570.SZ,20190429,20190429,1,,,,
5235,002570.SZ,20190330,20190330,1,50590986.83,86522165.8,443471442.3624,291270539.43
5236,002551.SZ,20190427,20190427,1,,,-324821463.53,
5237,002551.SZ,20190427,20190427,1,134715084.64,12448755.88,-372431109.9925,42215864.2
5238,300178.SZ,20190430,20190430,1,,,-543199480.3446,
5239,300178.SZ,20190425,20190425,1,172238187.05,194601048.08,-1300999538.6028,-1471627606.53
5240,300176.SZ,20190427,20190427,1,,,-151788466.06,
5241,300176.SZ,20190328,20190328,1,369645279.23,37820131.7,-184065076.8123,237486989.74
5242,300177.SZ,20190426,20190426,1,,,-251605178.04,
5243,300177.SZ,20190413,20190413,1,144202927.24,8054614.33,103145526.9142,23302696.74
5244,002542.SZ,20190430,20190430,1,,,,
5245,002542.SZ,20190430,20190430,1,,,-134206110.7722,
5246,002542.SZ,20190429,20190429,1,221197363.78,135530320.95,,114992664.95
5247,002542.SZ,20190429,20190429,1,221197363.78,135530320.95,-294878354.0916,114992664.95
5248,300181.SZ,20190412,20190412,1,,,-104915820.7016,
5249,300181.SZ,20190412,20190412,1,26186431.5,24644241.56,18283217.3258,78284593.74
5250,300432.SZ,20190426,20190426,1,,,-687858676.21,
5251,300432.SZ,20190426,20190426,1,-2328423846.88,24372234.09,-112689721.65,-101394422.95
5252,603898.SH,20190416,20190416,1,,,-230786329.03,
5253,603898.SH,20190416,20190416,1,382235676.91,510480.83,-253314786.01,472170057.0
5254,600939.SH,20190430,20190430,1,,,-1596695828.6802,
5255,600939.SH,20190426,20190426,1,446697758.92,659061327.17,-912370958.5386,150559434.35
5256,603618.SH,20190425,20190425,1,,,166797654.2,
5257,603618.SH,20190425,20190425,1,112740764.47,81000141.32,-1292762238.9105,-706013138.61
5258,603663.SH,20190430,20190430,1,,,-56522552.8672,
5259,603663.SH,20190322,20190322,1,73273766.62,924871.7,65500523.132,35026394.34
5260,002788.SZ,20190419,20190419,1,,,-820428053.46,
5261,002788.SZ,20190419,20190419,1,184580988.01,117976468.25,-128328468.1412,126770170.25
5262,603021.SH,20190427,20190427,1,,,,
5263,603021.SH,20190427,20190427,1,11220398.09,43169531.99,-70393953.9287,75993999.62
5264,603887.SH,20190430,20190430,1,,,18877196.4726,
5265,603887.SH,20190411,20190411,1,72179886.69,6647709.03,-253401374.4221,-193302929.32
5266,603558.SH,20190425,20190425,1,,,-90498621.73,
5267,603558.SH,20190425,20190425,1,206442424.06,4561918.67,37432970.0157,257563652.31
5268,603986.SH,20190430,20190430,1,,,,
5269,603986.SH,20190430,20190430,1,,,-60977555.26,
5270,603986.SH,20190430,20190430,1,403977634.18,4353797.16,,619644515.93
5271,603986.SH,20190430,20190430,1,403977634.18,4353797.16,180584499.8713,619644515.93
5272,603612.SH,20190429,20190429,1,,,,
5273,603612.SH,20190429,20190429,1,,,-839236404.44,
5274,603612.SH,20190320,20190320,1,205060091.54,64806859.51,153795812.3988,492803890.72
5275,603636.SH,20190425,20190425,1,,,,
5276,603636.SH,20190413,20190413,1,169842399.67,13895326.24,322797042.2556,-269780968.06
5277,603012.SH,20190425,20190425,1,,,29670006.27,
5278,603012.SH,20190425,20190425,1,201417619.51,20861378.4,75877799.8338,263113963.15
5279,603090.SH,20190418,20190418,1,,,-6493636.63,
5280,603090.SH,20190328,20190328,1,34182756.43,186191.17,-63625278.7475,26866886.96
5281,603160.SH,20190413,20190413,1,,,-336177178.69,
5282,603160.SH,20190413,20190413,1,742498646.02,2684315.2,-501446523.4428,1232098069.07
5283,603588.SH,20190410,20190410,1,,,-215636029.6265,
5284,603588.SH,20190410,20190410,1,396799905.36,95909831.1,-633515714.1549,322095408.97
5285,300444.SZ,20190426,20190426,1,,,-324278690.17,
5286,300444.SZ,20190426,20190426,1,164364067.45,29095083.94,84831488.7188,54313666.07
5287,300534.SZ,20190426,20190426,1,,,,
5288,300534.SZ,20190426,20190426,1,,,-46628775.25,
5289,300534.SZ,20190316,20190316,1,12277841.95,392000.0,17524266.5558,10232913.85
5290,002806.SZ,20190430,20190430,1,,,,
5291,002806.SZ,20190430,20190430,1,,,-16003797.19,
5292,002806.SZ,20190409,20190409,1,79083863.88,8175505.88,-25195586.6143,77569749.79
5293,002822.SZ,20190426,20190426,1,,,-24559255.05,
5294,002822.SZ,20190426,20190426,1,165078274.06,74700219.16,-457386553.9334,-245506536.65
5295,002787.SZ,20190430,20190430,1,,,,
5296,002787.SZ,20190430,20190430,1,,,-340065814.141,
5297,002787.SZ,20190429,20190429,1,53915243.97,16887944.45,,37203335.79
5298,002787.SZ,20190429,20190429,1,53915243.97,16887944.45,-346356979.1219,37203335.79
5299,002809.SZ,20190430,20190430,1,,,-245529406.4077,
5300,002809.SZ,20190430,20190430,1,68311444.07,457330.0,-296149492.2992,-39719654.88
5301,002811.SZ,20190430,20190430,1,,,4948712.1142,
5302,002811.SZ,20190429,20190429,1,114222658.9,24568686.76,,-23924646.71
5303,002811.SZ,20190429,20190429,1,114222658.9,24568686.76,34732460.6966,-23924646.71
5304,002832.SZ,20190420,20190420,1,,,-76516587.29,
5305,002832.SZ,20190420,20190420,1,292258769.03,,-66736715.3434,170813835.05
5306,603189.SH,20190420,20190420,1,,,-66892920.77,
5307,603189.SH,20190420,20190420,1,7994068.99,-15023891.79,-142886949.51,18131303.79
5308,603118.SH,20190422,20190422,1,,,86158863.14,
5309,603118.SH,20190325,20190325,1,193749967.26,51769883.19,-71678229.6855,515804145.5
5310,002821.SZ,20190423,20190423,1,,,-176873114.76,
5311,002821.SZ,20190316,20190316,1,406450398.04,20932823.61,-167652594.1855,415060930.67
5312,002789.SZ,20190426,20190426,1,,,245582823.08,
5313,002789.SZ,20190425,20190425,1,91079795.01,93952447.69,151847749.0003,62510732.54
5314,002793.SZ,20190426,20190426,1,,,,
5315,002793.SZ,20190426,20190426,1,,,-7962046.97,
5316,002793.SZ,20190226,20190226,1,111345642.47,-5183087.83,,114115186.36
5317,002793.SZ,20190226,20190226,1,111345642.47,-5183087.83,-205805813.6964,114115186.36
5318,300559.SZ,20190429,20190429,1,,,,
5319,300559.SZ,20190429,20190429,1,,,-432575390.42,
5320,300559.SZ,20190320,20190320,1,130530361.35,,-1425930.1648,91269379.31
5321,300535.SZ,20190412,20190412,1,,,-12242270.6511,
5322,300535.SZ,20190412,20190412,1,41238310.64,1312592.92,-9599029.9301,-776832.67
5323,002817.SZ,20190426,20190426,1,,,-24597178.58,
5324,002817.SZ,20190426,20190426,1,34067334.66,-2519521.82,99242020.8137,27523879.86
5325,300392.SZ,20190427,20190427,1,,,-74188096.02,
5326,300392.SZ,20190427,20190427,1,20757666.45,41562723.88,133951320.1,81991890.36
5327,300433.SZ,20190426,20190426,1,,,,
5328,300433.SZ,20190426,20190426,1,600603256.77,782204342.99,-4942885100.1834,4873271452.18
5329,300664.SZ,20190425,20190425,1,,,126330169.07,
5330,300664.SZ,20190425,20190425,1,165381240.02,69204114.97,-665272021.7895,93797363.32
5331,300512.SZ,20190429,20190429,1,,,,
5332,300512.SZ,20190429,20190429,1,,,-97530781.39,
5333,300512.SZ,20190426,20190426,1,185416229.6,-4246685.78,256985837.6804,-23242085.09
5334,300462.SZ,20190426,20190426,1,,,-134286408.47,
5335,300462.SZ,20190426,20190426,1,52184079.71,-107286.7,-127044117.0203,60181724.82
5336,002795.SZ,20190425,20190425,1,,,71330733.32,
5337,002795.SZ,20190221,20190221,1,81332627.35,-1175421.99,95110671.9404,120619053.38
5338,601900.SH,20190430,20190430,1,,,,
5339,601900.SH,20190430,20190430,1,,,-146583558.85,
5340,601900.SH,20190418,20190418,1,662802763.82,15283621.0,598639334.23,473357349.09
5341,603718.SH,20190427,20190427,1,,,,
5342,603718.SH,20190427,20190427,1,-13707755.65,14896591.59,263672528.93,18917482.2
5343,300500.SZ,20190427,20190427,1,,,-161486468.82,
5344,300500.SZ,20190420,20190420,1,127264241.5,18395105.68,-239437147.393,80851504.04
5345,002753.SZ,20190426,20190426,1,,,-60508246.78,
5346,002753.SZ,20190426,20190426,1,277883148.41,12704506.87,137128422.3773,206933110.97
5347,603799.SH,20190427,20190427,1,,,,
5348,603799.SH,20190330,20190330,1,1524665501.53,457061186.84,601126951.8918,1822550039.12
5349,002790.SZ,20190430,20190430,1,,,,
5350,002790.SZ,20190430,20190430,1,,,12078711.6648,
5351,002790.SZ,20190423,20190423,1,161045679.34,-13176073.92,11707601.222,119600695.01
5352,300517.SZ,20190426,20190426,1,,,16853316.95,
5353,300517.SZ,20190411,20190411,1,24242925.56,4564969.06,19727249.9274,34563999.95
5354,600936.SH,20190427,20190427,1,,,-810221242.65,
5355,600936.SH,20190427,20190427,1,124178632.06,29196127.81,-297097452.23,477026932.41
5356,300700.SZ,20190429,20190429,1,,,,
5357,300700.SZ,20190201,20190201,1,34009430.81,18306307.26,-33797677.761,4625972.65
5358,601155.SH,20190427,20190427,1,,,-15490468463.0,
5359,601155.SH,20190309,20190309,1,12208810565.0,790425601.0,-5295092640.8546,3816995096.0
5360,300652.SZ,20190429,20190429,1,,,,
5361,300652.SZ,20190429,20190429,1,,,-1838982.58,
5362,300652.SZ,20190321,20190321,1,82896844.75,-567955.35,-19120094.5334,87293043.13
5363,300648.SZ,20190427,20190427,1,,,,
5364,300648.SZ,20190423,20190423,1,20006242.05,-32908.15,,-19777654.11
5365,300648.SZ,20190423,20190423,1,20006242.05,-32908.15,10769687.87,-19777654.11
5366,603535.SH,20190425,20190425,1,,,-102108654.42,
5367,603535.SH,20190412,20190412,1,137789916.8,-439711.39,-34631182.7681,97321493.73
5368,603055.SH,20190430,20190430,1,,,,
5369,603055.SH,20190430,20190430,1,,,-227890971.6809,
5370,603055.SH,20190326,20190326,1,344603844.38,19890033.24,420782212.8888,288427304.76
5371,300685.SZ,20190422,20190422,1,,,11862027.77,
5372,300685.SZ,20190326,20190326,1,126737914.51,-2713129.35,82756295.3598,93448159.37
5373,603233.SH,20190430,20190430,1,,,,
5374,603233.SH,20190430,20190430,1,,,140317071.0946,
5375,603233.SH,20190423,20190423,1,525687934.77,23974568.95,1092988106.9865,873639844.96
5376,601019.SH,20190430,20190430,1,,,-371863088.45,
5377,601019.SH,20190413,20190413,1,1475741606.63,5259673.48,-672611983.4994,1517236398.29
5378,603289.SH,20190423,20190423,1,,,-109827815.09,
5379,603289.SH,20190412,20190412,1,100572503.24,-7618211.78,187763144.886,83124617.29
5380,300514.SZ,20190429,20190429,1,,,,
5381,300514.SZ,20190425,20190425,1,52489257.87,895927.69,8060139.5808,42866292.33
5382,300650.SZ,20190423,20190423,1,,,-60754161.44,
5383,300650.SZ,20190423,20190423,1,59717088.71,772263.75,-18506423.6005,52063055.91
5384,300643.SZ,20190427,20190427,1,,,-35913488.88,
5385,300643.SZ,20190420,20190420,1,31656284.93,-3412642.68,-10863966.6196,22565332.2
5386,002883.SZ,20190425,20190425,1,,,-6628792.62,
5387,002883.SZ,20190425,20190425,1,59294441.82,,54549865.8554,-32178342.39
5388,300676.SZ,20190425,20190425,1,,,-88545352.15,
5389,300676.SZ,20190425,20190425,1,407844229.24,-15428398.36,674366926.6829,14687326.67
5390,300715.SZ,20190419,20190419,1,,,-291325257.29,
5391,300715.SZ,20190329,20190329,1,65102837.7,10006499.69,-49517697.4289,-24100939.19
5392,603226.SH,20190430,20190430,1,,,-250639602.1126,
5393,603226.SH,20190327,20190327,1,98817275.36,16171.15,121979871.3302,128597981.64
5394,000078.SZ,20190427,20190427,1,,,941575575.21,
5395,000078.SZ,20190427,20190427,1,693348293.66,921856973.27,-3895105856.7024,-1135175522.92
5396,000088.SZ,20190427,20190427,1,,,,
5397,000088.SZ,20190427,20190427,1,,,-437488669.04,
5398,000088.SZ,20190403,20190403,1,511874685.36,10669263.13,-761153137.1822,100724316.93
5399,000089.SZ,20190427,20190427,1,,,-186331626.93,
5400,000089.SZ,20190330,20190330,1,681808889.62,-42917146.58,-151340245.2952,1054634660.03
5401,000090.SZ,20190423,20190423,1,,,-275285983.14,
5402,000090.SZ,20190402,20190402,1,775380256.52,259648867.72,-1057757864.4752,-492770050.72
5403,000096.SZ,20190426,20190426,1,,,-54734980.17,
5404,000096.SZ,20190404,20190404,1,111710380.35,-17110.43,11094699.2948,78107696.85
5405,000099.SZ,20190423,20190423,1,,,-153545883.62,
5406,000099.SZ,20190319,20190319,1,159154117.38,81975754.91,-69743129.0055,233607880.89
5407,000150.SZ,20190430,20190430,1,,,,
5408,000150.SZ,20190430,20190430,1,,,154696873.82,
5409,000150.SZ,20190426,20190426,1,200680127.91,146192721.71,527208408.53,372738371.87
5410,600241.SH,20190424,20190424,1,,,,
5411,600241.SH,20190329,20190329,1,-199649158.9,50049451.28,-146872596.7,-180459098.23
5412,600242.SH,20190430,20190430,1,,,-79874132.1308,
5413,600242.SH,20190415,20190415,1,142125500.19,55346199.35,-405016691.9185,44078207.92
5414,600243.SH,20190430,20190430,1,,,-7170314.35,
5415,600243.SH,20190423,20190423,1,-240593049.1,30723653.1,,51300792.85
5416,600243.SH,20190423,20190423,1,-240593049.1,30723653.1,92895396.76,51300792.85
5417,600246.SH,20190430,20190430,1,,,-275821339.4624,
5418,600246.SH,20190327,20190327,1,430876285.88,210217933.38,1713937682.5972,330520359.19
5419,600247.SH,20190430,20190430,1,,,8541315.97,
5420,600247.SH,20190430,20190430,1,8647958.34,62397907.96,593549650.3983,533432462.03
5421,600248.SH,20190426,20190426,1,,,-176402676.04,
5422,600248.SH,20190426,20190426,1,348040089.48,5545815.77,269052195.3981,113913729.52
5423,600250.SH,20190430,20190430,1,,,,
5424,600250.SH,20190430,20190430,1,,,23052835.9,
5425,600250.SH,20190430,20190430,1,184779907.02,49853035.91,,-72348250.76
5426,600250.SH,20190430,20190430,1,184779907.02,49853035.91,-58295246.91,-72348250.76
5427,600252.SH,20190430,20190430,1,,,-1361406.6132,
5428,600252.SH,20190403,20190403,1,613364514.58,,779854745.702,853399912.07
5429,600255.SH,20190430,20190430,1,,,84049637.18,
5430,600255.SH,20190430,20190430,1,-1222014234.88,77392543.59,565577051.46,118873910.13
5431,600256.SH,20190427,20190427,1,,,-2359817179.34,
5432,600256.SH,20190322,20190322,1,1626440110.33,1023050356.5,2803335036.7401,4140465720.71
5433,600257.SH,20190430,20190430,1,,,-122067927.9575,
5434,600257.SH,20190309,20190309,1,17004046.77,3735657.86,-161589756.6875,-39317557.01
5435,600258.SH,20190430,20190430,1,,,,
5436,600258.SH,20190430,20190430,1,,,-120039762.493,
5437,600258.SH,20190418,20190418,1,892336780.89,162454689.4,815889023.6741,1923042021.86
5438,600259.SH,20190430,20190430,1,,,29596497.0221,
5439,600259.SH,20190330,20190330,1,-295293360.19,82093768.13,1400690.47,88205141.46
5440,600260.SH,20190429,20190429,1,,,651728337.14,
5441,600260.SH,20190429,20190429,1,915547247.25,488908662.73,2353216693.4339,1637067698.71
5442,600261.SH,20190430,20190430,1,,,-1055981663.7436,
5443,600261.SH,20190423,20190423,1,396369764.55,6392495.48,180819696.1589,457249687.58
5444,600262.SH,20190423,20190423,1,,,-178383434.32,
5445,600262.SH,20190423,20190423,1,216989767.74,16956136.26,-76436446.33,50607608.77
5446,600265.SH,20190430,20190430,1,,,-31682739.49,
5447,600265.SH,20190430,20190430,1,5710436.96,11321618.65,-18580199.24,9946554.45
5448,600266.SH,20190427,20190427,1,,,,
5449,600266.SH,20190427,20190427,1,,,-9475739660.34,
5450,600266.SH,20190413,20190413,1,1352608865.74,210149557.25,-11181189638.9702,-8620767258.38
5451,600267.SH,20190423,20190423,1,,,-950372108.07,
5452,600267.SH,20190423,20190423,1,-236971588.7,423307788.52,507348093.63,1446308104.48
5453,600268.SH,20190426,20190426,1,,,,
5454,600268.SH,20190329,20190329,1,197104270.79,119826680.61,328045488.3124,563709346.96
5455,600269.SH,20190427,20190427,1,,,-3687026876.42,
5456,600269.SH,20190326,20190326,1,1103579736.71,628194690.23,2860456507.0812,1936022693.17
5457,600272.SH,20190426,20190426,1,,,-1423358.51,
5458,600272.SH,20190329,20190329,1,35142118.57,134470.13,119309349.7286,32074937.54
5459,600275.SH,20190424,20190424,1,,,,
5460,600275.SH,20190424,20190424,1,4279293.63,2917260.27,-37690580.6225,-26446618.14
5461,600276.SH,20190417,20190417,1,,,-467922804.46,
5462,600276.SH,20190216,20190216,1,4061184290.16,,128664920.0026,2774212734.45
5463,600277.SH,20190430,20190430,1,,,,
5464,600277.SH,20190430,20190430,1,,,-1716826165.2737,
5465,600277.SH,20190417,20190417,1,1124923399.75,914895795.79,5330185443.0,3618790592.01
5466,600277.SH,20190417,20190417,1,1124923399.75,914895795.79,6735334925.8375,3618790592.01
5467,600278.SH,20190427,20190427,1,,,-353193973.69,
5468,600278.SH,20190330,20190330,1,193522262.56,4237356.3,484948.9042,20585994.83
5469,600279.SH,20190426,20190426,1,,,56913466.34,
5470,600279.SH,20190329,20190329,1,177452477.98,70743063.79,351688545.1869,495453782.12
5471,600280.SH,20190427,20190427,1,,,-89045018.51,
5472,600280.SH,20190427,20190427,1,-346999150.73,420962929.56,1685887688.62,149641270.97
5473,600281.SH,20190427,20190427,1,,,,
5474,600281.SH,20190330,20190330,1,-118371820.48,23093903.43,,-28083480.16
5475,600281.SH,20190330,20190330,1,-118371820.48,23093903.43,65916588.89,-28083480.16
5476,600642.SH,20190430,20190430,1,,,604279475.7168,
5477,600642.SH,20190430,20190430,1,2367449125.95,611219395.24,-1183910226.7864,2767981053.91
5478,600643.SH,20190430,20190430,1,,,-3872416867.6007,
5479,600643.SH,20190330,20190330,1,1158238910.89,409707926.53,-2473764291.1083,284067315.32
5480,600644.SH,20190427,20190427,1,,,,
5481,600644.SH,20190427,20190427,1,,,-207962014.27,
5482,600644.SH,20190328,20190328,1,84768837.06,22207654.79,-85296093.8163,167720213.79
5483,600645.SH,20190430,20190430,1,,,-130972884.9195,
