,ts_code,ann_date,end_date,revenue,operate_profit,n_income,total_assets,diluted_roe
296,300387.SZ,20190228,20181231,581343704.11,75009467.5,71726776.49,1476698521.26,7.51
297,300387.SZ,20180214,20171231,527891700.0,70349700.0,69734300.0,1269480500.0,9.14
298,300387.SZ,20170228,20161231,498063524.8,96671613.41,85585264.49,1249183062.77,12.88
299,300378.SZ,20190228,20181231,1329077453.76,113390961.31,78450047.98,2420859663.2,6.13
300,300378.SZ,20180228,20171231,1229176715.56,100791054.92,62006463.35,1991038695.93,5.21
301,300378.SZ,20170228,20161231,1140012842.38,35385112.02,41082243.27,1781858637.19,3.43
302,002773.SZ,20190228,20181231,2917445100.0,796204200.0,694943800.0,5194882300.0,18.38
303,002773.SZ,20180228,20171231,2786497000.0,787529700.0,644199000.0,4586159200.0,20.34
304,002773.SZ,20170228,20161231,2540031522.09,556738539.91,496751944.96,3758156522.19,18.41
305,300390.SZ,20190216,20181231,778359980.85,54990390.4,50125981.96,1133873887.69,5.76
306,300390.SZ,20180227,20171231,740630956.79,43540449.47,31475262.9,1038014713.38,3.86
307,300390.SZ,20170225,20161231,591014086.34,22088955.18,16617115.22,1013705075.76,2.08
308,603099.SH,20180227,20171231,388577954.49,93544929.25,70792421.35,1124453849.01,7.36
309,002166.SZ,20190228,20181231,619556202.78,96918250.69,83392247.79,2122029854.59,7.71
310,002166.SZ,20180228,20171231,801192395.93,256111687.86,210422295.04,2908846297.95,22.13
311,002166.SZ,20170729,20170630,378352935.18,82468959.95,71365258.46,2762972672.84,8.1
312,002166.SZ,20170228,20161231,566575312.18,73037860.18,68265361.3,2432319406.34,8.37
313,002360.SZ,20190228,20181231,895955349.64,197938389.65,150001291.56,1319392890.71,13.78
314,002360.SZ,20180228,20171231,707690143.52,136719611.19,98259684.42,1494391690.16,7.26
315,002360.SZ,20170220,20161231,658024396.57,129262186.85,83769139.65,1433381184.21,8.37
316,002281.SZ,20190220,20181231,4928354188.85,326969493.86,337083276.4,6088151109.07,10.54
317,002281.SZ,20180227,20171231,4561571231.31,354382375.77,334219034.74,5142597971.59,11.37
318,002281.SZ,20170214,20161231,4059214645.61,267323266.67,288642774.33,4820591348.42,10.6
319,002867.SZ,20190219,20181231,4869944473.54,1026225107.37,806185523.11,5887337808.4,22.29
320,002867.SZ,20180227,20171231,3805445300.0,790863500.0,593834300.0,4382806800.0,21.66
321,300580.SZ,20190212,20181231,745867700.0,183795100.0,159881400.0,1698282500.0,12.12
322,300580.SZ,20180228,20171231,670934500.0,155285000.0,141766600.0,1509011000.0,12.21
323,300580.SZ,20170217,20161231,547480800.0,124321000.0,117196600.0,1072276500.0,17.97
324,300578.SZ,20190228,20181231,225449910.74,17363351.47,18331237.48,501048838.99,6.24
325,300578.SZ,20180228,20171231,262714958.93,37557472.69,33239766.82,351768846.84,18.21
326,300578.SZ,20170301,20161231,252180522.96,31342143.47,31425177.81,171597601.72,21.2
327,300571.SZ,20190228,20181231,872413024.72,285554121.21,217217990.59,878020634.91,49.89
328,300571.SZ,20180228,20171231,905914043.33,134558528.94,98798315.79,713927545.81,35.96
329,300571.SZ,20170301,20161231,469017723.97,58191456.61,48516425.97,345810368.85,35.22
330,300598.SZ,20190228,20181231,529870500.0,11355000.0,15874200.0,594507800.0,3.49
331,300598.SZ,20180228,20171231,486109700.0,42571800.0,39376700.0,538356300.0,9.36
332,300598.SZ,20170227,20161231,505502400.0,35967800.0,50562000.0,361489400.0,19.89
333,603165.SH,20170215,20161231,1029173199.38,77006961.51,121125210.36,853480255.39,35.69
334,603360.SH,20180803,20180630,252056841.71,76028766.35,63650311.04,850260220.95,8.85
335,603360.SH,20180303,20171231,410364502.5,126462584.77,100266398.87,779330217.36,14.93
336,603360.SH,20170729,20170630,191015251.35,60180260.81,54607121.92,856478308.52,8.58
337,603360.SH,20170309,20161231,389433985.09,110196006.46,93313955.82,625545211.2,22.91
338,603032.SH,20190228,20181231,170366635.04,306060091.57,257077881.94,798486214.65,11.51
339,603032.SH,20180227,20171231,197342549.9,29946197.68,27570437.47,491545893.7,6.44
340,300597.SZ,20190228,20181231,408425300.0,47355500.0,42636900.0,1016570000.0,5.71
341,300597.SZ,20180228,20171231,430528300.0,50790500.0,41929400.0,954858900.0,6.09
342,300597.SZ,20170225,20161231,423306355.14,66170957.39,54984235.73,593255361.94,14.12
343,603908.SH,20180403,20171231,516499091.06,74650792.95,53838276.05,638774520.71,14.31
344,300576.SZ,20190227,20181231,423039858.12,45259775.15,41790798.15,530309792.98,9.75
345,300576.SZ,20180227,20171231,363361500.0,38698400.0,36784200.0,505449300.0,9.36
346,300576.SZ,20170228,20161231,313532800.0,37333400.0,33803800.0,479376500.0,14.9
347,603208.SH,20190129,20181231,1282914700.0,176852300.0,155366300.0,2159249900.0,14.95
348,603208.SH,20170309,20161231,766487595.16,119914198.23,109820886.02,849313821.51,27.71
349,300581.SZ,20190228,20181231,174004702.09,71920493.99,66654843.17,765088088.84,11.25
350,300581.SZ,20180228,20171231,177940748.02,56118029.96,48397305.47,695805619.81,8.84
351,300581.SZ,20170224,20161231,203673831.28,62233763.18,52090231.79,666031442.81,21.34
352,002855.SZ,20190228,20181231,2202891200.0,33615900.0,31980900.0,2523554200.0,2.65
353,002855.SZ,20180228,20171231,1519638300.0,56566500.0,52018300.0,1963143500.0,4.78
354,603665.SH,20190315,20181231,905396187.22,95756740.58,83842001.26,1340445487.26,8.59
355,300684.SZ,20190228,20181231,763994650.72,169458970.59,141016761.3,906428552.73,22.88
356,300684.SZ,20180228,20171231,570434291.41,96322710.91,82243964.67,834373250.14,22.24
357,002846.SZ,20190221,20181231,818956457.94,52860126.51,42052471.54,1124170383.84,7.68
358,002846.SZ,20180227,20171231,457897965.62,49908173.86,45404397.48,699119989.39,9.03
359,300592.SZ,20190227,20181231,447668004.07,25276678.67,18444434.77,1079870559.18,3.68
360,300592.SZ,20180227,20171231,558238681.14,61075104.25,52933410.24,1036602945.1,11.29
361,300592.SZ,20170228,20161231,531828825.91,37922929.06,42140358.88,741892898.66,13.45
362,300575.SZ,20190227,20181231,1649849487.54,247105619.76,209158538.75,2238334869.43,19.0
363,300575.SZ,20180226,20171231,1295059730.67,142274730.45,117514946.49,1724464253.93,12.29
364,300575.SZ,20170228,20161231,898469065.42,91127632.32,77294833.36,1420942539.5,15.41
365,002847.SZ,20190228,20181231,1107553900.0,75327700.0,70513300.0,1158629200.0,11.45
366,002847.SZ,20180227,20171231,754416400.0,46679800.0,66520800.0,953548900.0,18.16
367,002847.SZ,20170228,20161231,683484300.0,80210100.0,85656500.0,575837400.0,30.67
368,300678.SZ,20190228,20181231,344467451.37,51745330.71,46741073.83,735994117.44,8.37
369,300678.SZ,20180208,20171231,288385412.36,40734038.96,42973028.97,702552888.5,10.32
370,300568.SZ,20190228,20181231,583488813.42,121564034.58,220145274.26,3567473407.69,15.48
371,300568.SZ,20180227,20171231,521348367.99,113715451.29,107150619.68,2372829521.15,8.65
372,603330.SH,20170315,20161231,394664844.61,59897372.52,54237206.66,474185559.35,16.14
373,002853.SZ,20190228,20181231,1110266706.59,162616772.41,142066050.78,1586565537.83,14.07
374,002853.SZ,20180731,20180630,443001046.09,57341421.42,48531806.54,1393090983.62,5.26
375,002853.SZ,20180228,20171231,826468270.53,120191213.16,102983562.21,1342949000.67,12.81
376,002849.SZ,20190228,20181231,787058743.16,94789372.06,62915342.68,1263801597.7,10.92
377,002849.SZ,20180227,20171231,501500787.2,60164030.37,53983778.15,879062092.46,11.0
378,300617.SZ,20180202,20171231,359481900.0,87143000.0,78408700.0,1017273100.0,10.48
379,603955.SH,20180203,20171231,677530000.0,102275400.0,77895000.0,2158431300.0,8.24
380,603578.SH,20190110,20181231,326644235.99,69711395.24,62705678.13,635250240.16,12.09
381,600996.SH,20190126,20181231,3205864464.61,330357611.89,320303730.22,12537878569.66,7.44
382,300659.SZ,20190228,20181231,357526444.21,54726504.16,44638864.49,594691346.72,10.33
383,300659.SZ,20180228,20171231,281123191.83,52268316.27,48617587.35,546687257.49,16.56
384,002852.SZ,20190228,20181231,3599513927.26,292293707.33,220442037.76,2753163578.46,10.96
385,002852.SZ,20180228,20171231,3301935061.73,244715614.35,191353000.36,2645117721.4,12.01
386,603960.SH,20180228,20171231,251914795.27,55457920.35,49224488.81,669669772.6,12.97
387,603896.SH,20190131,20181231,511451922.75,109988368.07,107336270.76,1193326766.62,11.58
388,603896.SH,20180725,20180630,226975975.08,53870377.93,53987542.96,1103790072.92,5.92
389,603896.SH,20180404,20171231,369963314.73,90837078.13,88879887.34,926344414.89,13.09
390,603896.SH,20171026,20170930,233546850.98,50347461.25,50795495.51,883625511.07,8.32
391,300653.SZ,20190228,20181231,215543620.38,99376901.02,85815067.48,584097913.78,17.07
392,300653.SZ,20180226,20171231,182782114.4,70175424.7,61669554.11,530816041.73,16.63
393,600290.SH,20170410,20161231,1772393826.23,-51645142.04,-47398761.43,6986451568.69,-1.14
394,600291.SH,20170116,20161231,30603660500.0,-211120100.0,34073600.0,305865715900.0,0.32
395,600292.SH,20190410,20190331,967010000.0,47270000.0,30110000.0,9140190000.0,0.61
396,600292.SH,20190124,20181231,3682612300.0,174567400.0,125478500.0,8872228800.0,2.56
397,600292.SH,20181012,20180930,2477420000.0,144900000.0,107720000.0,9099860000.0,2.2
398,600292.SH,20180714,20180630,1489720000.0,60710000.0,38130000.0,8968390000.0,0.78
399,600292.SH,20180412,20180331,710490000.0,40930000.0,23940000.0,9012040000.0,0.49
400,600292.SH,20180127,20171231,3276799200.0,204363900.0,108552200.0,9062541000.0,2.23
401,600292.SH,20171011,20170930,2197110000.0,138630000.0,93010000.0,8956400000.0,1.91
402,600292.SH,20170714,20170630,1420370000.0,59710000.0,29820000.0,8837050000.0,0.62
403,600292.SH,20170124,20161231,3261140000.0,152390000.0,151930000.0,8699030000.0,3.13
404,600297.SH,20171017,20170930,112131893200.0,4196143800.0,2907580400.0,117224500400.0,11.39
405,600299.SH,20190216,20181231,11420000000.0,1670000000.0,910000000.0,21500000000.0,6.86
406,600299.SH,20180126,20171231,10400000000.0,2380000000.0,1320000000.0,21300000000.0,10.51
407,600306.SH,20190403,20181231,996676500.0,-118480300.0,-126755700.0,1544398800.0,-147.47
408,600309.SH,20190301,20181231,60621193400.0,16084981800.0,10610379900.0,76912659200.0,36.82
409,600309.SH,20170215,20161231,30099861500.0,5650527200.0,3679872900.0,50783894000.0,28.12
410,600318.SH,20190410,20181231,533352197.93,232385567.02,52971292.95,5644903614.0,5.98
411,600318.SH,20170809,20170630,314214958.14,144504564.72,39657650.28,6057010403.11,3.04
412,600330.SH,20180328,20171231,2179361000.0,175325800.0,155909000.0,5442569000.0,4.23
413,600330.SH,20170224,20161231,1694473968.43,83811872.57,109853183.37,4757769372.08,3.07
414,600335.SH,20170120,20161231,50535520000.0,788730000.0,604040000.0,22145070000.0,9.94
415,600388.SH,20170419,20161231,8023539900.0,647172900.0,663907300.0,14633453000.0,17.4
416,600398.SH,20180816,20180630,10013642828.56,2735037148.71,2066010728.01,24660434360.86,16.93
417,600398.SH,20180312,20171231,18200091431.63,4360458161.64,3328874236.75,25098302728.36,32.51
418,600419.SH,20170727,20170630,602054400.0,73366700.0,59853200.0,1341006500.0,7.8
419,600428.SH,20190131,20181231,7576116200.0,68193600.0,83831800.0,21662082800.0,0.88
420,600428.SH,20180710,20180630,3400463900.0,68230900.0,59340000.0,21388012600.0,0.62
421,600428.SH,20180116,20171231,6508690900.0,298754200.0,240585000.0,21249531900.0,2.55
422,600428.SH,20171013,20170930,4967498000.0,211754900.0,161654200.0,20890115500.0,1.72
423,600428.SH,20170711,20170630,3312350500.0,135236900.0,72243800.0,21315354900.0,0.77
424,600428.SH,20170412,20170331,1603415000.0,33668200.0,11057200.0,20991203100.0,0.12
425,600428.SH,20170121,20161231,5883170400.0,-52034800.0,39076300.0,21278093000.0,0.43
426,600486.SH,20170228,20161231,2928966150.33,528438790.38,439260585.19,5700484227.17,13.35
427,600498.SH,20190312,20181231,24236381517.48,966700506.62,841910389.81,28943276413.05,8.63
428,600519.SH,20180716,20180630,35000000000.0,,,,
429,300103.SZ,20190226,20181231,232484886.6,21692427.03,18748455.37,1039655412.32,2.08
430,300103.SZ,20180224,20171231,300973378.05,52697476.49,45011066.7,1031052294.69,5.27
431,300103.SZ,20170225,20161231,219707249.96,27337411.27,23643652.07,997747937.89,2.8
432,002465.SZ,20190227,20181231,4077615826.56,457923655.21,429511852.52,11614004707.17,5.19
433,002465.SZ,20180227,20171231,3407241244.81,352744027.0,293904463.27,11857938369.73,3.95
434,002465.SZ,20170225,20161231,4128874792.37,522137718.15,532052623.24,11031723900.96,8.12
435,002484.SZ,20190228,20181231,1960690935.76,300423087.47,248999423.86,4044808464.28,7.79
436,002484.SZ,20180228,20171231,1663235338.25,214562304.4,187465501.87,3852070231.38,6.18
437,002484.SZ,20170228,20161231,1222909510.39,162328501.7,149250813.49,3478148376.6,7.02
438,601018.SH,20190119,20181231,21922619000.0,3997712000.0,2874792000.0,73330535000.0,7.74
439,601018.SH,20180130,20171231,18106692000.0,3640656000.0,2649609000.0,62710233000.0,7.5
440,300126.SZ,20190221,20181231,583196648.94,-45318209.91,-45826486.7,1208026199.39,-4.57
441,300126.SZ,20180228,20171231,549513809.69,2562239.54,4827982.64,1284327727.28,0.66
442,300126.SZ,20170225,20161231,531622946.31,6799713.27,6906204.51,1294511378.38,0.66
443,002468.SZ,20190227,20181231,17014000000.0,2724000000.0,2045000000.0,12066000000.0,26.3
444,002468.SZ,20180228,20171231,12657000000.0,1894000000.0,1488000000.0,8809000000.0,24.05
445,002468.SZ,20170228,20161231,9982000000.0,1633000000.0,1262000000.0,8161000000.0,89.3
446,300173.SZ,20190228,20181231,469080289.61,-820586452.74,-835626200.03,1964236311.49,-66.39
447,300173.SZ,20180228,20171231,628256994.97,111933727.22,75435023.83,2623102966.1,4.51
448,300173.SZ,20170225,20161231,746077652.23,53975905.15,70203614.44,2426066719.37,4.35
449,300110.SZ,20190227,20181231,1380697300.0,50023000.0,38563800.0,3155667400.0,1.87
450,300110.SZ,20180209,20171231,1314692700.0,62798300.0,38353500.0,2910448900.0,2.6
451,300110.SZ,20170228,20161231,1239039500.0,31793600.0,24503900.0,2678400400.0,1.7
452,300104.SZ,20190228,20181231,1604054993.98,-3361728153.92,-2025739735.44,10590744579.38,
453,300104.SZ,20180228,20171231,7462687644.48,-15759193991.64,-11608523293.44,20629606157.97,-158.6
454,300104.SZ,20170228,20161231,21832995156.46,44791429.32,765548126.39,31845083258.07,16.05
455,002470.SZ,20190228,20181231,17566411890.49,790094058.13,578044354.78,22660484841.47,5.94
456,002470.SZ,20190228,20181231,15481574104.98,623731491.95,421438192.07,22609574967.94,4.44
457,002470.SZ,20180228,20171231,20761367002.19,941105403.87,724852705.32,19495687666.0,7.89
458,002470.SZ,20170228,20161231,18724868099.09,1006148090.75,1004782368.41,15061365429.63,11.88
459,002476.SZ,20190221,20181231,450046305.8,-153716253.04,-268289208.17,1053176427.54,-31.52
460,002476.SZ,20180228,20171231,409478693.49,270832.65,9071684.86,1280799455.81,0.92
461,002476.SZ,20170228,20161231,896973686.11,-1925065.88,13558311.2,1467926694.63,1.34
462,300107.SZ,20190227,20181231,1420546274.66,787585442.02,656013995.26,1731222160.26,50.04
463,300107.SZ,20180227,20171231,535879620.51,108296621.36,88294572.16,1085194525.73,9.25
464,300107.SZ,20170222,20161231,331189776.51,24251882.33,22864272.92,942077815.27,2.54
465,300305.SZ,20190222,20181231,738481400.0,81789400.0,76203000.0,1639115000.0,5.19
466,300305.SZ,20180227,20171231,590516223.29,72492020.24,68958150.76,1577570462.86,4.84
467,300305.SZ,20170227,20161231,520319041.87,78998982.4,72164658.47,1464450098.05,5.3
468,601377.SH,20180131,20171231,8848594900.0,3188625000.0,2312589200.0,153044706500.0,7.12
469,300106.SZ,20190227,20181231,741609300.0,3713400.0,16198700.0,1153126600.0,2.29
470,300106.SZ,20180228,20171231,692870900.0,-347212000.0,-364779700.0,2426814700.0,-45.47
471,300106.SZ,20170228,20161231,664584792.47,-152189328.36,-54370008.91,2770737617.96,-5.58
472,300113.SZ,20190228,20181231,1986475542.57,509612351.6,359461248.69,3967573004.9,11.88
473,300113.SZ,20180228,20171231,1810529291.02,690157612.48,511107670.26,4039810813.66,18.62
474,300113.SZ,20170228,20161231,1700826084.48,676529180.28,516662866.74,3397883955.97,26.4
475,300114.SZ,20190227,20181231,1388339000.0,197580800.0,156193600.0,2063903000.0,10.29
476,300114.SZ,20180213,20171231,1240987200.0,173195000.0,129445500.0,2202328200.0,9.3
477,300114.SZ,20170221,20161231,1086059400.0,137028900.0,103034300.0,1934397200.0,7.95
478,300112.SZ,20190225,20181231,594341589.23,66345546.34,59166067.68,1213249453.24,6.22
479,300112.SZ,20180228,20171231,552682651.96,56296287.48,44723579.67,1181810117.63,6.34
480,300112.SZ,20170225,20161231,448492025.68,22390393.79,25978616.81,933248846.21,3.7
481,300118.SZ,20190228,20181231,9577249300.0,277610000.0,270617800.0,18383859600.0,3.55
482,300118.SZ,20180227,20171231,11475540300.0,746617200.0,635788900.0,16707232300.0,9.94
483,300118.SZ,20170224,20161231,7020421500.0,706215800.0,694559200.0,9992017100.0,20.61
484,300129.SZ,20190228,20181231,1472526169.31,18108122.77,12326574.8,3460949473.03,0.55
485,300129.SZ,20180228,20171231,1580604186.61,164016675.75,157519777.39,3212509674.71,7.15
486,300129.SZ,20170225,20161231,1553653080.18,258169990.4,220653305.09,3060951401.68,10.74
487,300133.SZ,20190228,20181231,5875085068.65,358571862.61,212914491.19,12831637295.38,3.09
488,300133.SZ,20180228,20171231,5204700406.97,636151796.52,632025084.77,12713588525.55,9.46
489,300133.SZ,20170228,20161231,4440995981.04,447912241.39,480186753.2,10379373376.45,7.81
490,300117.SZ,20190228,20181231,4226874552.67,66553314.42,57340146.13,6800186811.96,3.87
491,300117.SZ,20180228,20171231,2850361079.09,95373678.44,57779603.72,5758253754.19,4.01
492,300117.SZ,20170228,20161231,2150881964.72,62036583.47,81215357.95,4542940146.35,5.79
493,300111.SZ,20190220,20181231,657371844.94,-781706612.16,-1132918396.77,1473228511.72,-145.25
494,300111.SZ,20180228,20171231,1530021008.91,3701383.21,23702025.62,2695680963.72,1.81
495,300109.SZ,20190227,20181231,698221317.71,107856438.01,91002746.49,2324862414.53,7.06
496,300109.SZ,20180228,20171231,486285266.34,104074018.47,91199691.95,1962095837.92,7.22
497,300109.SZ,20170228,20161231,402573302.69,97790121.37,84756405.26,1317336336.88,7.08
498,300116.SZ,20190228,20181231,3906005692.74,-4368010867.51,-3816089577.45,17563990925.77,-171.19
499,300116.SZ,20180228,20171231,9659611266.5,-3641632096.04,-3689472345.33,29526670367.18,-61.6
500,300116.SZ,20170228,20161231,4511845090.0,518770587.71,427113124.99,21144734617.68,12.86
501,300108.SZ,20190228,20181231,950321901.42,178449231.33,225828216.36,4792555952.13,10.95
502,300108.SZ,20180228,20171231,722860553.93,129820430.18,205843620.47,3152710112.46,10.96
503,300108.SZ,20170228,20161231,753170457.81,173226927.58,184865646.25,2555269650.06,10.67
504,300115.SZ,20190228,20181231,8646474859.48,-10872964.97,39688724.58,9795790324.34,0.9
505,300115.SZ,20180224,20171231,8431603740.91,656215787.87,571097608.85,10083187972.84,13.69
